index,planned_ns,completed_ns,completed_consumers,expected_consumers,outcome
165,12583587987,13706206486,4,4,1
166,12593587987,13721723407,4,4,1
167,12603587987,13738211500,4,4,1
168,12613587987,13755754312,4,4,1
169,12623587987,13772361889,4,4,1
170,12633587987,13788046811,4,4,1
171,12643587987,13803455234,4,4,1
172,12653587987,13819130439,4,4,1
173,12663587987,13836140379,4,4,1
174,12673587987,13853328390,4,4,1
175,12683587987,13869042957,4,4,1
176,12693587987,13884122745,4,4,1
177,12703587987,13898648589,4,4,1
178,12713587987,13915004720,4,4,1
179,12723587987,13930909081,4,4,1
180,12733587987,13946673160,4,4,1
181,12743587987,13962435169,4,4,1
182,12753587987,13978468502,4,4,1
183,12763587987,13994507573,4,4,1
184,12773587987,14010527139,4,4,1
185,12783587987,14025850545,4,4,1
186,12793587987,14042080209,4,4,1
187,12803587987,14058226727,4,4,1
188,12813587987,14073721702,4,4,1
189,12823587987,14090145835,4,4,1
190,12833587987,14105742477,4,4,1
191,12843587987,14121449374,4,4,1
192,12853587987,14136846792,4,4,1
193,12863587987,14147568885,4,4,1
194,12873587987,14165028983,4,4,1
195,12883587987,14179923321,4,4,1
196,12893587987,14195832435,4,4,1
197,12903587987,14212531404,4,4,1
198,12913587987,14224526464,4,4,1
199,12923587987,14232664133,4,4,1
