index,planned_ns,completed_ns,completed_consumers,expected_consumers,outcome
0,84938933374,84971010265,4,4,1
1,85138933374,85172899209,4,4,1
2,85338933374,85369238562,4,4,1
3,85538933374,85568452119,4,4,1
4,85738933374,85766466543,4,4,1
5,85938933374,85971220284,4,4,1
6,86138933374,86170048674,4,4,1
7,86338933374,86370794570,4,4,1
8,86538933374,86568436991,4,4,1
9,86738933374,86768800869,4,4,1
