index,planned_ns,started_ns,prepared_ns,publication_started_ns,completed_ns,checkpoint_confirmed_by_ns,outcome,sequence,epoch,version,proof,value_ms,verified_ms,received_ms,price,quantity,checksum,gap,time_known,seal
0,11141222859,11141523917,0,0,11156738686,11156738686,1,2,1,2,2,0,0,0,102,2,3405517392,0,1,4774429974187203373
1,11191222859,11191432516,0,0,11205250393,11205250393,1,3,1,3,3,50,50,50,103,3,3405582928,0,1,16048958698555942270
2,11241222859,11241476112,0,0,11257630809,11257630809,1,4,1,4,4,100,100,100,104,4,3405386328,0,1,5451598767031816623
3,11291222859,11291391591,0,0,11302255096,11302255096,1,5,1,5,5,150,150,150,105,5,3405451864,0,1,9055242905382782948
4,11341222859,11341467847,0,0,11353864053,11353864053,1,6,1,6,6,200,200,200,106,6,3405255256,0,1,3151234856762698545
5,11391222859,11391436645,0,0,11402759305,11402759305,1,7,1,7,7,250,250,250,107,7,3405320792,0,1,10006907430143233642
6,11441222859,11441354963,0,0,11454815865,11454815865,1,8,1,8,8,300,300,300,108,8,3405124176,0,1,4011911695392296987
7,11491222859,11491485518,0,0,11508094238,11508094238,1,9,1,9,9,350,350,350,109,9,3405189712,0,1,17228528009857409928
8,11541222859,11541398166,0,0,11558066106,11558066106,1,10,1,10,10,400,400,400,110,10,3404993104,0,1,12045828808516835765
9,11591222859,11591364645,0,0,11602909011,11602909011,1,11,1,11,11,450,450,450,111,11,3405058640,0,1,2283607172493153814
10,11641222859,11641320303,0,0,11658896570,11658896570,1,12,1,12,12,500,500,500,112,12,3404862024,0,1,14821367979718701095
11,11691222859,11691434248,0,0,11702797788,11702797788,1,13,1,13,13,550,550,550,113,13,3404927560,0,1,1052591936132787020
12,11741222859,11741428285,0,0,11758471149,11758471149,1,14,1,14,14,600,600,600,114,14,3404730952,0,1,15895853364553036137
13,11791222859,11791487301,0,0,11809493072,11809493072,1,15,1,15,15,650,650,650,115,15,3404796488,0,1,15849859542654809490
14,11841222859,11841412452,0,0,11857319238,11857319238,1,16,1,16,16,700,700,700,116,16,3404599888,0,1,11981784447037669123
15,11891222859,11891322808,0,0,11903083012,11903083012,1,17,1,17,17,750,750,750,117,17,3404665424,0,1,11780989594488859616
16,11941222859,11941420754,0,0,11955838253,11955838253,1,18,1,18,18,800,800,800,118,18,3404468816,0,1,3742231858626031389
17,11991222859,11991448111,0,0,12006014148,12006014148,1,19,1,19,19,850,850,850,119,19,3404534352,0,1,14870251116190517902
18,12041222859,12041497717,0,0,12059270601,12059270601,1,20,1,20,20,900,900,900,120,20,3404337752,0,1,426017369431466591
19,12091222859,12091429465,0,0,12103189039,12103189039,1,21,1,21,21,950,950,950,121,21,3404403288,0,1,4705458992029017876
20,12141222859,12141487691,0,0,12154816716,12154816716,1,22,1,22,22,1000,1000,1000,122,22,3404206680,0,1,2012024416247559809
21,12191222859,12191478459,0,0,12206494650,12206494650,1,23,1,23,23,1050,1050,1050,123,23,3404272216,0,1,15222061102725008890
22,12241222859,12241439957,0,0,12256512568,12256512568,1,24,1,24,24,1100,1100,1100,124,24,3404075600,0,1,17069839448510532427
23,12291222859,12291500683,0,0,12307822277,12307822277,1,25,1,25,25,1150,1150,1150,125,25,3404141136,0,1,513788848062478936
24,12341222859,12341432232,0,0,12356835007,12356835007,1,26,1,26,26,1200,1200,1200,126,26,3403944528,0,1,18265234127782704837
25,12391222859,12391454368,0,0,12405089608,12405089608,1,27,1,27,27,1250,1250,1250,127,27,3404010064,0,1,6590824227392771462
26,12441222859,12441383266,0,0,12455103065,12455103065,1,28,1,28,28,1300,1300,1300,128,28,3403813544,0,1,18194807278034273719
27,12491222859,12491473973,0,0,12507200934,12507200934,1,29,1,29,29,1350,1350,1350,129,29,3403879080,0,1,18297779891517556572
28,12541222859,12541354421,0,0,12551046363,12551046363,1,30,1,30,30,1400,1400,1400,130,30,3403682472,0,1,6579873441968054233
29,12591222859,12591478406,0,0,12609107703,12609107703,1,31,1,31,31,1450,1450,1450,131,31,3403748008,0,1,6678782201137988418
30,12641222859,12641396675,0,0,12650675812,12650675812,1,32,1,32,32,1500,1500,1500,132,32,3403551376,0,1,11410052767036679891
31,12691222859,12691353395,0,0,12705824252,12705824252,1,33,1,33,33,1550,1550,1550,133,33,3403616912,0,1,17682883651958789968
32,12741222859,12741372959,0,0,12755961886,12755961886,1,34,1,34,34,1600,1600,1600,134,34,3403420304,0,1,10306697556505957389
33,12791222859,12791338117,0,0,12800107051,12800107051,1,35,1,35,35,1650,1650,1650,135,35,3403485840,0,1,4661807046404386014
34,12841222859,12841316525,0,0,12853489673,12853489673,1,36,1,36,36,1700,1700,1700,136,36,3403289240,0,1,13399892518081614479
35,12891222859,12891348031,0,0,12903264934,12903264934,1,37,1,37,37,1750,1750,1750,137,37,3403354776,0,1,11189678740612114500
36,12941222859,12941386518,0,0,12954912399,12954912399,1,38,1,38,38,1800,1800,1800,138,38,3403158168,0,1,15922479397963708945
37,12991222859,12991481064,0,0,13008884333,13008884333,1,39,1,39,39,1850,1850,1850,139,39,3403223704,0,1,9879422175431787722
38,13041222859,13041470171,0,0,13056714909,13056714909,1,40,1,40,40,1900,1900,1900,140,40,3403027088,0,1,15048358194723220411
39,13091222859,13091446179,0,0,13108518122,13108518122,1,41,1,41,41,1950,1950,1950,141,41,3403092624,0,1,2704991308795488616
