index,planned_ns,completed_ns,completed_consumers,expected_consumers,outcome
176,15946178174,17142884015,4,4,1
177,15956178174,17156332406,4,4,1
178,15966178174,17173134949,4,4,1
179,15976178174,17199081651,4,4,1
180,15986178174,17212890053,4,4,1
181,15996178174,17230067793,4,4,1
182,16006178174,17245922825,4,4,1
183,16016178174,17262599188,4,4,1
184,16026178174,17280836033,4,4,1
185,16036178174,17296664338,4,4,1
186,16046178174,17312357157,4,4,1
187,16056178174,17328168646,4,4,1
188,16066178174,17344083320,4,4,1
189,16076178174,17359788087,4,4,1
190,16086178174,17375844249,4,4,1
191,16096178174,17391551430,4,4,1
192,16106178174,17406952092,4,4,1
193,16116178174,17422598104,4,4,1
194,16126178174,17438189514,4,4,1
195,16136178174,17449957862,4,4,1
196,16146178174,17462370247,4,4,1
197,16156178174,17473486367,4,4,1
198,16166178174,17479203308,4,4,1
199,16176178174,17484790831,4,4,1
