index,planned_ns,completed_ns,completed_consumers,expected_consumers,outcome
176,28686186195,31579158455,1,1,1
177,28691186195,31597563783,1,1,1
178,28696186195,31616746703,1,1,1
179,28701186195,31635183586,1,1,1
180,28706186195,31653099769,1,1,1
181,28711186195,31676898352,1,1,1
182,28716186195,31695406393,1,1,1
183,28721186195,31713270068,1,1,1
184,28726186195,31730723612,1,1,1
185,28731186195,31748812133,1,1,1
186,28736186195,31765748958,1,1,1
187,28741186195,31782600723,1,1,1
188,28746186195,31807565518,1,1,1
189,28751186195,31820808389,1,1,1
190,28756186195,31839735740,1,1,1
191,28761186195,31858184589,1,1,1
192,28766186195,31876820432,1,1,1
193,28771186195,31894734620,1,1,1
194,28776186195,31911482899,1,1,1
195,28781186195,31935565675,1,1,1
196,28786186195,31954261406,1,1,1
197,28791186195,31972531866,1,1,1
198,28796186195,31989378072,1,1,1
199,28801186195,32008370422,1,1,1
200,28806186195,32027563945,1,1,1
201,28811186195,32044687148,1,1,1
202,28816186195,32061977384,1,1,1
203,28821186195,32087943039,1,1,1
204,28826186195,32105577554,1,1,1
205,28831186195,32125112473,1,1,1
206,28836186195,32143519931,1,1,1
207,28841186195,32161500494,1,1,1
208,28846186195,32178678177,1,1,1
209,28851186195,32203411519,1,1,1
210,28856186195,32221958327,1,1,1
211,28861186195,32237133550,1,1,1
212,28866186195,32258095553,1,1,1
213,28871186195,32275859559,1,1,1
214,28876186195,32292612510,1,1,1
215,28881186195,32309818387,1,1,1
216,28886186195,32335539727,1,1,1
217,28891186195,32353378851,1,1,1
218,28896186195,32370247606,1,1,1
219,28901186195,32389315475,1,1,1
220,28906186195,32405334674,1,1,1
221,28911186195,32419838517,1,1,1
222,28916186195,32434960785,1,1,1
223,28921186195,32454055532,1,1,1
224,28926186195,32478008491,1,1,1
225,28931186195,32494397392,1,1,1
226,28936186195,32501101447,1,1,1
227,28941186195,32507469517,1,1,1
228,28946186195,32513597018,1,1,1
229,28951186195,32523340899,1,1,1
230,28956186195,32552402390,1,1,1
231,28961186195,32563437348,1,1,1
232,28966186195,32570415224,1,1,1
233,28971186195,32575869295,1,1,1
234,28976186195,32582066449,1,1,1
235,28981186195,32595801963,1,1,1
236,28986186195,32614041968,1,1,1
237,28991186195,32630640999,1,1,1
238,28996186195,32647351515,1,1,1
239,29001186195,32666221007,1,1,1
240,29006186195,32684418839,1,1,1
241,29011186195,32698701618,1,1,1
242,29016186195,32714321588,1,1,1
243,29021186195,32726703536,1,1,1
244,29026186195,32742857069,1,1,1
245,29031186195,32757318028,1,1,1
246,29036186195,32773406384,1,1,1
247,29041186195,32787190698,1,1,1
248,29046186195,32804223820,1,1,1
249,29051186195,32821924877,1,1,1
250,29056186195,0,0,1,0
251,29061186195,0,0,1,0
252,29066186195,0,0,1,0
253,29071186195,0,0,1,0
254,29076186195,0,0,1,0
255,29081186195,0,0,1,0
256,29086186195,0,0,1,0
257,29091186195,0,0,1,0
258,29096186195,0,0,1,0
259,29101186195,0,0,1,0
260,29106186195,0,0,1,0
261,29111186195,0,0,1,0
262,29116186195,0,0,1,0
263,29121186195,0,0,1,0
264,29126186195,0,0,1,0
265,29131186195,0,0,1,0
266,29136186195,0,0,1,0
267,29141186195,0,0,1,0
268,29146186195,0,0,1,0
269,29151186195,0,0,1,0
270,29156186195,0,0,1,0
271,29161186195,0,0,1,0
272,29166186195,0,0,1,0
273,29171186195,0,0,1,0
274,29176186195,0,0,1,0
275,29181186195,0,0,1,0
276,29186186195,0,0,1,0
277,29191186195,0,0,1,0
278,29196186195,0,0,1,0
279,29201186195,0,0,1,0
280,29206186195,0,0,1,0
281,29211186195,0,0,1,0
282,29216186195,0,0,1,0
283,29221186195,0,0,1,0
284,29226186195,0,0,1,0
285,29231186195,0,0,1,0
286,29236186195,0,0,1,0
287,29241186195,0,0,1,0
288,29246186195,0,0,1,0
289,29251186195,0,0,1,0
290,29256186195,0,0,1,0
291,29261186195,0,0,1,0
292,29266186195,0,0,1,0
293,29271186195,0,0,1,0
294,29276186195,0,0,1,0
295,29281186195,0,0,1,0
296,29286186195,0,0,1,0
297,29291186195,0,0,1,0
298,29296186195,0,0,1,0
299,29301186195,0,0,1,0
300,29306186195,0,0,1,0
301,29311186195,0,0,1,0
302,29316186195,0,0,1,0
303,29321186195,0,0,1,0
304,29326186195,0,0,1,0
305,29331186195,0,0,1,0
306,29336186195,0,0,1,0
307,29341186195,0,0,1,0
308,29346186195,0,0,1,0
309,29351186195,0,0,1,0
310,29356186195,0,0,1,0
311,29361186195,0,0,1,0
312,29366186195,0,0,1,0
313,29371186195,0,0,1,0
314,29376186195,0,0,1,0
315,29381186195,0,0,1,0
316,29386186195,0,0,1,0
317,29391186195,0,0,1,0
318,29396186195,0,0,1,0
319,29401186195,0,0,1,0
320,29406186195,0,0,1,0
321,29411186195,0,0,1,0
322,29416186195,0,0,1,0
323,29421186195,0,0,1,0
324,29426186195,0,0,1,0
325,29431186195,0,0,1,0
326,29436186195,0,0,1,0
327,29441186195,0,0,1,0
328,29446186195,0,0,1,0
329,29451186195,0,0,1,0
330,29456186195,0,0,1,0
331,29461186195,0,0,1,0
332,29466186195,0,0,1,0
333,29471186195,0,0,1,0
334,29476186195,0,0,1,0
335,29481186195,0,0,1,0
336,29486186195,0,0,1,0
337,29491186195,0,0,1,0
338,29496186195,0,0,1,0
339,29501186195,0,0,1,0
340,29506186195,0,0,1,0
341,29511186195,0,0,1,0
342,29516186195,0,0,1,0
343,29521186195,0,0,1,0
344,29526186195,0,0,1,0
345,29531186195,0,0,1,0
346,29536186195,0,0,1,0
347,29541186195,0,0,1,0
348,29546186195,0,0,1,0
349,29551186195,0,0,1,0
350,29556186195,0,0,1,0
351,29561186195,0,0,1,0
352,29566186195,0,0,1,0
353,29571186195,0,0,1,0
354,29576186195,0,0,1,0
355,29581186195,0,0,1,0
356,29586186195,0,0,1,0
357,29591186195,0,0,1,0
358,29596186195,0,0,1,0
359,29601186195,0,0,1,0
360,29606186195,0,0,1,0
361,29611186195,0,0,1,0
362,29616186195,0,0,1,0
363,29621186195,0,0,1,0
364,29626186195,0,0,1,0
365,29631186195,0,0,1,0
366,29636186195,0,0,1,0
367,29641186195,0,0,1,0
368,29646186195,0,0,1,0
369,29651186195,0,0,1,0
370,29656186195,0,0,1,0
371,29661186195,0,0,1,0
372,29666186195,0,0,1,0
373,29671186195,0,0,1,0
374,29676186195,0,0,1,0
375,29681186195,0,0,1,0
376,29686186195,0,0,1,0
377,29691186195,0,0,1,0
378,29696186195,0,0,1,0
379,29701186195,0,0,1,0
380,29706186195,0,0,1,0
381,29711186195,0,0,1,0
382,29716186195,0,0,1,0
383,29721186195,0,0,1,0
384,29726186195,0,0,1,0
385,29731186195,0,0,1,0
386,29736186195,0,0,1,0
387,29741186195,0,0,1,0
388,29746186195,0,0,1,0
389,29751186195,0,0,1,0
390,29756186195,0,0,1,0
391,29761186195,0,0,1,0
392,29766186195,0,0,1,0
393,29771186195,0,0,1,0
394,29776186195,0,0,1,0
395,29781186195,0,0,1,0
396,29786186195,0,0,1,0
397,29791186195,0,0,1,0
398,29796186195,0,0,1,0
399,29801186195,0,0,1,0
