index,planned_ns,completed_ns,completed_consumers,expected_consumers,outcome
176,8586542860,8814575496,1,1,1
177,8591542860,8820329750,1,1,1
178,8596542860,8825961223,1,1,1
179,8601542860,8833175907,1,1,1
180,8606542860,8838413598,1,1,1
181,8611542860,8844333642,1,1,1
182,8616542860,8850564727,1,1,1
183,8621542860,8856204472,1,1,1
184,8626542860,8863075501,1,1,1
185,8631542860,8868929073,1,1,1
186,8636542860,8874603371,1,1,1
187,8641542860,8880847625,1,1,1
188,8646542860,8886330975,1,1,1
189,8651542860,8892989935,1,1,1
190,8656542860,8899246624,1,1,1
191,8661542860,8904780950,1,1,1
192,8666542860,8911630977,1,1,1
193,8671542860,8917846925,1,1,1
194,8676542860,8923306192,1,1,1
195,8681542860,8929330953,1,1,1
196,8686542860,8935056737,1,1,1
197,8691542860,8941489062,1,1,1
198,8696542860,8947977265,1,1,1
199,8701542860,8953886857,1,1,1
200,8706542860,8959430424,1,1,1
201,8711542860,8966458161,1,1,1
202,8716542860,8973163361,1,1,1
203,8721542860,8979581747,1,1,1
204,8726542860,8986613103,1,1,1
205,8731542860,8993341024,1,1,1
206,8736542860,8999639831,1,1,1
207,8741542860,9005291886,1,1,1
208,8746542860,9012979434,1,1,1
209,8751542860,9018784887,1,1,1
210,8756542860,9024438892,1,1,1
211,8761542860,9030663080,1,1,1
212,8766542860,9036408653,1,1,1
213,8771542860,9042956917,1,1,1
214,8776542860,9049596659,1,1,1
215,8781542860,9055382252,1,1,1
216,8786542860,9061307633,1,1,1
217,8791542860,9067867047,1,1,1
218,8796542860,9073300624,1,1,1
219,8801542860,9079458373,1,1,1
220,8806542860,9085289595,1,1,1
221,8811542860,9091362425,1,1,1
222,8816542860,9097880099,1,1,1
223,8821542860,9103147429,1,1,1
224,8826542860,9108261991,1,1,1
225,8831542860,9114523768,1,1,1
226,8836542860,9120093414,1,1,1
227,8841542860,9126360071,1,1,1
228,8846542860,9133340438,1,1,1
229,8851542860,9138999053,1,1,1
230,8856542860,9145563466,1,1,1
231,8861542860,9151366779,1,1,1
232,8866542860,9157932822,1,1,1
233,8871542860,9164299409,1,1,1
234,8876542860,9169856984,1,1,1
235,8881542860,9175695347,1,1,1
236,8886542860,9183013411,1,1,1
237,8891542860,9188304510,1,1,1
238,8896542860,9194295301,1,1,1
239,8901542860,9200047834,1,1,1
240,8906542860,9206401050,1,1,1
241,8911542860,9213656814,1,1,1
242,8916542860,9219384858,1,1,1
243,8921542860,9224827966,1,1,1
244,8926542860,9231462357,1,1,1
245,8931542860,9237903812,1,1,1
246,8936542860,9243336850,1,1,1
247,8941542860,9249613188,1,1,1
248,8946542860,9256113271,1,1,1
249,8951542860,9263154867,1,1,1
250,8956542860,9269035500,1,1,1
251,8961542860,9274771993,1,1,1
252,8966542860,9283193502,1,1,1
253,8971542860,9288202416,1,1,1
254,8976542860,9294492872,1,1,1
255,8981542860,9300560362,1,1,1
256,8986542860,9306373345,1,1,1
257,8991542860,9313176224,1,1,1
258,8996542860,9318375056,1,1,1
259,9001542860,9324096600,1,1,1
260,9006542860,9330192659,1,1,1
261,9011542860,9337912756,1,1,1
262,9016542860,9343338305,1,1,1
263,9021542860,9349930117,1,1,1
264,9026542860,9356427271,1,1,1
265,9031542860,9363101292,1,1,1
266,9036542860,9369069364,1,1,1
267,9041542860,9374549641,1,1,1
268,9046542860,9382822651,1,1,1
269,9051542860,9388341688,1,1,1
270,9056542860,9394196340,1,1,1
271,9061542860,9400206341,1,1,1
272,9066542860,9406312891,1,1,1
273,9071542860,9413014401,1,1,1
274,9076542860,9418642786,1,1,1
275,9081542860,9424315071,1,1,1
276,9086542860,9430493819,1,1,1
277,9091542860,9437805302,1,1,1
278,9096542860,9443401748,1,1,1
279,9101542860,9449650695,1,1,1
280,9106542860,9455282351,1,1,1
281,9111542860,9463115167,1,1,1
282,9116542860,9469623790,1,1,1
283,9121542860,9475730620,1,1,1
284,9126542860,9482934344,1,1,1
285,9131542860,9488228534,1,1,1
286,9136542860,9494459621,1,1,1
287,9141542860,9501465998,1,1,1
288,9146542860,9508177770,1,1,1
289,9151542860,9515232006,1,1,1
290,9156542860,9521090149,1,1,1
291,9161542860,9528189514,1,1,1
292,9166542860,9534034877,1,1,1
293,9171542860,9539449745,1,1,1
294,9176542860,9546009568,1,1,1
295,9181542860,9552865567,1,1,1
296,9186542860,9558378584,1,1,1
297,9191542860,9564740070,1,1,1
298,9196542860,9570470666,1,1,1
299,9201542860,9576646652,1,1,1
300,9206542860,9583052069,1,1,1
301,9211542860,9588468997,1,1,1
302,9216542860,9594213511,1,1,1
303,9221542860,9600400427,1,1,1
304,9226542860,9606573157,1,1,1
305,9231542860,9613066929,1,1,1
306,9236542860,9618358699,1,1,1
307,9241542860,9624159764,1,1,1
308,9246542860,9630189762,1,1,1
309,9251542860,9636182892,1,1,1
310,9256542860,9642876794,1,1,1
311,9261542860,9649366970,1,1,1
312,9266542860,9655202810,1,1,1
313,9271542860,9662993779,1,1,1
314,9276542860,9670041514,1,1,1
315,9281542860,9678382993,1,1,1
316,9286542860,9684199448,1,1,1
317,9291542860,9689625284,1,1,1
318,9296542860,9696467896,1,1,1
319,9301542860,9702874869,1,1,1
320,9306542860,9708754151,1,1,1
321,9311542860,9715053357,1,1,1
322,9316542860,9720873762,1,1,1
323,9321542860,9726614804,1,1,1
324,9326542860,9732949300,1,1,1
325,9331542860,9739103358,1,1,1
326,9336542860,9745362605,1,1,1
327,9341542860,9751578973,1,1,1
328,9346542860,9757248477,1,1,1
329,9351542860,9763445205,1,1,1
330,9356542860,9769149000,1,1,1
331,9361542860,9774770495,1,1,1
332,9366542860,9781237389,1,1,1
333,9371542860,9787005866,1,1,1
334,9376542860,9792756857,1,1,1
335,9381542860,9799239951,1,1,1
336,9386542860,9804712371,1,1,1
337,9391542860,9810316584,1,1,1
338,9396542860,9816286477,1,1,1
339,9401542860,9821644744,1,1,1
340,9406542860,9828182967,1,1,1
341,9411542860,9834151548,1,1,1
342,9416542860,9839811853,1,1,1
343,9421542860,9845879385,1,1,1
344,9426542860,9851649696,1,1,1
345,9431542860,9857312181,1,1,1
346,9436542860,9863482529,1,1,1
347,9441542860,9869510390,1,1,1
348,9446542860,9875642698,1,1,1
349,9451542860,9882406829,1,1,1
350,9456542860,9887951025,1,1,1
351,9461542860,9893565671,1,1,1
352,9466542860,9899391964,1,1,1
353,9471542860,9904974929,1,1,1
354,9476542860,9911068919,1,1,1
355,9481542860,9916921321,1,1,1
356,9486542860,9922222721,1,1,1
357,9491542860,9927952046,1,1,1
358,9496542860,9933996455,1,1,1
359,9501542860,9939397083,1,1,1
360,9506542860,9945593582,1,1,1
361,9511542860,9951525362,1,1,1
362,9516542860,9957103568,1,1,1
363,9521542860,9963490273,1,1,1
364,9526542860,9969391045,1,1,1
365,9531542860,9974846763,1,1,1
366,9536542860,9981454768,1,1,1
367,9541542860,9987071941,1,1,1
368,9546542860,9992977153,1,1,1
369,9551542860,9999152683,1,1,1
370,9556542860,10004662938,1,1,1
371,9561542860,10011098812,1,1,1
372,9566542860,10016958865,1,1,1
373,9571542860,10022293764,1,1,1
374,9576542860,10028343884,1,1,1
375,9581542860,10034105607,1,1,1
376,9586542860,10039669084,1,1,1
377,9591542860,10045894214,1,1,1
378,9596542860,10051932081,1,1,1
379,9601542860,10057541379,1,1,1
380,9606542860,10064250528,1,1,1
381,9611542860,10069970482,1,1,1
382,9616542860,10075487169,1,1,1
383,9621542860,10081942533,1,1,1
384,9626542860,10087476080,1,1,1
385,9631542860,10093472162,1,1,1
386,9636542860,10099505501,1,1,1
387,9641542860,10105262074,1,1,1
388,9646542860,10111208136,1,1,1
389,9651542860,10116807571,1,1,1
390,9656542860,10122210949,1,1,1
391,9661542860,10128173391,1,1,1
392,9666542860,10133544449,1,1,1
393,9671542860,10139133055,1,1,1
394,9676542860,10145484621,1,1,1
395,9681542860,10151071838,1,1,1
396,9686542860,10156386127,1,1,1
397,9691542860,10162174720,1,1,1
398,9696542860,10167790865,1,1,1
399,9701542860,10173088065,1,1,1
