index,planned_ns,completed_ns,completed_consumers,expected_consumers,outcome
176,93688480185,93954846893,1,1,1
177,93693480185,93960564089,1,1,1
178,93698480185,93967005748,1,1,1
179,93703480185,93973264046,1,1,1
180,93708480185,93980124646,1,1,1
181,93713480185,93986239269,1,1,1
182,93718480185,93991985806,1,1,1
183,93723480185,93999852773,1,1,1
184,93728480185,94005449960,1,1,1
185,93733480185,94011860993,1,1,1
186,93738480185,94017933520,1,1,1
187,93743480185,94024950162,1,1,1
188,93748480185,94031581195,1,1,1
189,93753480185,94037626332,1,1,1
190,93758480185,94045323599,1,1,1
191,93763480185,94051391526,1,1,1
192,93768480185,94057345078,1,1,1
193,93773480185,94065043521,1,1,1
194,93778480185,94071074564,1,1,1
195,93783480185,94077567179,1,1,1
196,93788480185,94085081578,1,1,1
197,93793480185,94091567612,1,1,1
198,93798480185,94098277647,1,1,1
199,93803480185,94104910088,1,1,1
200,93808480185,94110289753,1,1,1
201,93813480185,94116429971,1,1,1
202,93818480185,94122836804,1,1,1
203,93823480185,94130077886,1,1,1
204,93828480185,94136517938,1,1,1
205,93833480185,94142470073,1,1,1
206,93838480185,94149822556,1,1,1
207,93843480185,94155196476,1,1,1
208,93848480185,94161233345,1,1,1
209,93853480185,94167995732,1,1,1
210,93858480185,94174880881,1,1,1
211,93863480185,94181304569,1,1,1
212,93868480185,94187263706,1,1,1
213,93873480185,94195050580,1,1,1
214,93878480185,94201637098,1,1,1
215,93883480185,94207432642,1,1,1
216,93888480185,94214973046,1,1,1
217,93893480185,94220918491,1,1,1
218,93898480185,94226650312,1,1,1
219,93903480185,94233173130,1,1,1
220,93908480185,94239883174,1,1,1
221,93913480185,94246630303,1,1,1
222,93918480185,94252622505,1,1,1
223,93923480185,94260077612,1,1,1
224,93928480185,94266545999,1,1,1
225,93933480185,94272515993,1,1,1
226,93938480185,94280115789,1,1,1
227,93943480185,94286379402,1,1,1
228,93948480185,94292061363,1,1,1
229,93953480185,94298444252,1,1,1
230,93958480185,94304805806,1,1,1
231,93963480185,94310461542,1,1,1
232,93968480185,94316572247,1,1,1
233,93973480185,94323156958,1,1,1
234,93978480185,94329860605,1,1,1
235,93983480185,94335262186,1,1,1
236,93988480185,94341420352,1,1,1
237,93993480185,94349889873,1,1,1
238,93998480185,94355540225,1,1,1
239,94003480185,94362075114,1,1,1
240,94008480185,94369959570,1,1,1
241,94013480185,94375925003,1,1,1
242,94018480185,94382023144,1,1,1
243,94023480185,94389928652,1,1,1
244,94028480185,94395830675,1,1,1
245,94033480185,94402509903,1,1,1
246,94038480185,94409921459,1,1,1
247,94043480185,94416250229,1,1,1
248,94048480185,94422557072,1,1,1
249,94053480185,94430067403,1,1,1
250,94058480185,94436559002,1,1,1
251,94063480185,94443398388,1,1,1
252,94068480185,94450304098,1,1,1
253,94073480185,94456452529,1,1,1
254,94078480185,94462620217,1,1,1
255,94083480185,94469956018,1,1,1
256,94088480185,94476237961,1,1,1
257,94093480185,94482918625,1,1,1
258,94098480185,94490039144,1,1,1
259,94103480185,94496253859,1,1,1
260,94108480185,94503164875,1,1,1
261,94113480185,94509861296,1,1,1
262,94118480185,94516243814,1,1,1
263,94123480185,94523386131,1,1,1
264,94128480185,94530284004,1,1,1
265,94133480185,94536516969,1,1,1
266,94138480185,94542494347,1,1,1
267,94143480185,94549922203,1,1,1
268,94148480185,94555998848,1,1,1
269,94153480185,94562152195,1,1,1
270,94158480185,94569941226,1,1,1
271,94163480185,94575335877,1,1,1
272,94168480185,94582196477,1,1,1
273,94173480185,94588465935,1,1,1
274,94178480185,94594991856,1,1,1
275,94183480185,94601471462,1,1,1
276,94188480185,94608129928,1,1,1
277,94193480185,94614825178,1,1,1
278,94198480185,94620278159,1,1,1
279,94203480185,94626655833,1,1,1
280,94208480185,94632553316,1,1,1
281,94213480185,94639832155,1,1,1
282,94218480185,94645599877,1,1,1
283,94223480185,94651541413,1,1,1
284,94228480185,94658516489,1,1,1
285,94233480185,94665144210,1,1,1
286,94238480185,94671673556,1,1,1
287,94243480185,94677769195,1,1,1
288,94248480185,94684877078,1,1,1
289,94253480185,94690290555,1,1,1
290,94258480185,94696119132,1,1,1
291,94263480185,94703010400,1,1,1
292,94268480185,94709884628,1,1,1
293,94273480185,94716249848,1,1,1
294,94278480185,94722842926,1,1,1
295,94283480185,94728500138,1,1,1
296,94288480185,94735017813,1,1,1
297,94293480185,94741188995,1,1,1
298,94298480185,94747794960,1,1,1
299,94303480185,94754818531,1,1,1
300,94308480185,94760542067,1,1,1
301,94313480185,94767068900,1,1,1
302,94318480185,94773543524,1,1,1
303,94323480185,94779898581,1,1,1
304,94328480185,94786539512,1,1,1
305,94333480185,94793043303,1,1,1
306,94338480185,94799932911,1,1,1
307,94343480185,94806586436,1,1,1
308,94348480185,94812638173,1,1,1
309,94353480185,94819591829,1,1,1
310,94358480185,94826131971,1,1,1
311,94363480185,94832384644,1,1,1
312,94368480185,94839002227,1,1,1
313,94373480185,94845267338,1,1,1
314,94378480185,94851703058,1,1,1
315,94383480185,94857589756,1,1,1
316,94388480185,94863707348,1,1,1
317,94393480185,94870177178,1,1,1
318,94398480185,94876268700,1,1,1
319,94403480185,94882457050,1,1,1
320,94408480185,94888627517,1,1,1
321,94413480185,94894281322,1,1,1
322,94418480185,94901111570,1,1,1
323,94423480185,94907007290,1,1,1
324,94428480185,94913306171,1,1,1
325,94433480185,94919016227,1,1,1
326,94438480185,94925312316,1,1,1
327,94443480185,94931539962,1,1,1
328,94448480185,94937504429,1,1,1
329,94453480185,94943425339,1,1,1
330,94458480185,94949977540,1,1,1
331,94463480185,94956182961,1,1,1
332,94468480185,94962598823,1,1,1
333,94473480185,94969047806,1,1,1
334,94478480185,94974911453,1,1,1
335,94483480185,94980738068,1,1,1
336,94488480185,94987138774,1,1,1
337,94493480185,94993445423,1,1,1
338,94498480185,94999380570,1,1,1
339,94503480185,95006253107,1,1,1
340,94508480185,95012610667,1,1,1
341,94513480185,95019124909,1,1,1
342,94518480185,95025586691,1,1,1
343,94523480185,95031544362,1,1,1
344,94528480185,95037570300,1,1,1
345,94533480185,95043328197,1,1,1
346,94538480185,95049863746,1,1,1
347,94543480185,95056154274,1,1,1
348,94548480185,95062355044,1,1,1
349,94553480185,95068293933,1,1,1
350,94558480185,95074499024,1,1,1
351,94563480185,95080760298,1,1,1
352,94568480185,95086742916,1,1,1
353,94573480185,95092778147,1,1,1
354,94578480185,95100590029,1,1,1
355,94583480185,95107294288,1,1,1
356,94588480185,95113710855,1,1,1
357,94593480185,95120568055,1,1,1
358,94598480185,95127092368,1,1,1
359,94603480185,95133876748,1,1,1
360,94608480185,95140627497,1,1,1
361,94613480185,95147002101,1,1,1
362,94618480185,95153789272,1,1,1
363,94623480185,95159910597,1,1,1
364,94628480185,95167499094,1,1,1
365,94633480185,95177993863,1,1,1
366,94638480185,95184691276,1,1,1
367,94643480185,95193369489,1,1,1
368,94648480185,95206545256,1,1,1
369,94653480185,95213161335,1,1,1
370,94658480185,95221545430,1,1,1
371,94663480185,95227547272,1,1,1
372,94668480185,95234346438,1,1,1
373,94673480185,95239954678,1,1,1
374,94678480185,95245729031,1,1,1
375,94683480185,95251958804,1,1,1
376,94688480185,95258999766,1,1,1
377,94693480185,95264704339,1,1,1
378,94698480185,95270287873,1,1,1
379,94703480185,95275961087,1,1,1
380,94708480185,95281858503,1,1,1
381,94713480185,95287380349,1,1,1
382,94718480185,95292947812,1,1,1
383,94723480185,95299124422,1,1,1
384,94728480185,95305164048,1,1,1
385,94733480185,95310882003,1,1,1
386,94738480185,95316497751,1,1,1
387,94743480185,95322653058,1,1,1
388,94748480185,95328372912,1,1,1
389,94753480185,95334412247,1,1,1
390,94758480185,95340155248,1,1,1
391,94763480185,95346589907,1,1,1
392,94768480185,95353138391,1,1,1
393,94773480185,95359619246,1,1,1
394,94778480185,95365881154,1,1,1
395,94783480185,95372353175,1,1,1
396,94788480185,95378940361,1,1,1
397,94793480185,95385339039,1,1,1
398,94798480185,95391627429,1,1,1
399,94803480185,95397808645,1,1,1
