sequence,planned_ms,computed_ms,durable_ms
1,0,0.00207,6.81328
2,0,0.003026,6.81328
3,0,0.003836,6.81328
4,0,0.004563,6.81328
5,0,0.005281,6.81328
6,0,0.006041,6.81328
7,0,0.006758,6.81328
8,0,0.007502,6.81328
9,0,6.85341,15.0646
10,0,6.85412,15.0646
11,0,6.85481,15.0646
12,0,6.85548,15.0646
13,0,6.85612,15.0646
14,0,6.85677,15.0646
15,0,6.85747,15.0646
16,0,6.85816,15.0646
17,0,15.1067,26.479
18,0,15.1073,26.479
19,0,15.1076,26.479
20,0,15.108,26.479
21,100,100.112,106.84
22,100,100.112,106.84
23,100,100.113,106.84
24,100,100.113,106.84
25,100,100.113,106.84
26,100,100.113,106.84
27,100,100.114,106.84
28,100,100.114,106.84
29,100,106.868,113.564
30,100,106.868,113.564
31,100,106.869,113.564
32,100,106.869,113.564
33,100,106.869,113.564
34,100,106.869,113.564
35,100,106.869,113.564
36,100,106.87,113.564
37,100,113.621,122.551
38,100,113.622,122.551
39,100,113.623,122.551
40,100,113.623,122.551
41,200,203.386,216.04
42,200,203.387,216.04
43,200,203.387,216.04
44,200,203.388,216.04
45,200,203.388,216.04
46,200,203.389,216.04
47,200,203.39,216.04
48,200,203.39,216.04
49,200,216.09,223.038
50,200,216.09,223.038
51,200,216.091,223.038
52,200,216.091,223.038
53,200,216.091,223.038
54,200,216.091,223.038
55,200,216.092,223.038
56,200,216.092,223.038
57,200,223.097,232.748
58,200,223.098,232.748
59,200,223.099,232.748
60,200,223.099,232.748
61,300,300.082,308.392
62,300,300.083,308.392
63,300,300.084,308.392
64,300,300.084,308.392
65,300,300.085,308.392
66,300,300.086,308.392
67,300,300.086,308.392
68,300,300.087,308.392
69,300,308.448,321.008
70,300,308.449,321.008
71,300,308.449,321.008
72,300,308.45,321.008
73,300,308.451,321.008
74,300,308.451,321.008
75,300,308.452,321.008
76,300,308.453,321.008
77,300,321.072,333.833
78,300,321.073,333.833
79,300,321.074,333.833
80,300,321.074,333.833
81,400,400.143,412.831
82,400,400.144,412.831
83,400,400.145,412.831
84,400,400.146,412.831
85,400,400.146,412.831
86,400,400.147,412.831
87,400,400.148,412.831
88,400,400.148,412.831
89,400,412.889,425.687
90,400,412.89,425.687
91,400,412.891,425.687
92,400,412.892,425.687
93,400,412.892,425.687
94,400,412.893,425.687
95,400,412.894,425.687
96,400,412.895,425.687
97,400,425.739,435.244
98,400,425.739,435.244
99,400,425.74,435.244
100,400,425.74,435.244
101,500,500.097,506.893
102,500,500.098,506.893
103,500,500.098,506.893
104,500,500.099,506.893
105,500,500.099,506.893
106,500,500.099,506.893
107,500,500.1,506.893
108,500,500.1,506.893
109,500,506.942,513.315
110,500,506.943,513.315
111,500,506.943,513.315
112,500,506.944,513.315
113,500,506.944,513.315
114,500,506.944,513.315
115,500,506.945,513.315
116,500,506.945,513.315
117,500,513.372,522.079
118,500,513.372,522.079
119,500,513.373,522.079
120,500,513.373,522.079
121,600,600.082,607.035
122,600,600.083,607.035
123,600,600.083,607.035
124,600,600.083,607.035
125,600,600.083,607.035
126,600,600.084,607.035
127,600,600.084,607.035
128,600,600.084,607.035
129,600,607.097,613.677
130,600,607.098,613.677
131,600,607.098,613.677
132,600,607.099,613.677
133,600,607.1,613.677
134,600,607.101,613.677
135,600,607.101,613.677
136,600,607.102,613.677
137,600,613.733,622.498
138,600,613.734,622.498
139,600,613.734,622.498
140,600,613.735,622.498
141,700,700.107,706.993
142,700,700.107,706.993
143,700,700.107,706.993
144,700,700.108,706.993
145,700,700.108,706.993
146,700,700.108,706.993
147,700,700.108,706.993
148,700,700.108,706.993
149,700,707.039,713.83
150,700,707.04,713.83
151,700,707.04,713.83
152,700,707.041,713.83
153,700,707.041,713.83
154,700,707.041,713.83
155,700,707.041,713.83
156,700,707.042,713.83
157,700,713.881,724.565
158,700,713.882,724.565
159,700,713.882,724.565
160,700,713.883,724.565
161,800,800.091,808.415
162,800,800.092,808.415
163,800,800.093,808.415
164,800,800.093,808.415
165,800,800.094,808.415
166,800,800.095,808.415
167,800,800.096,808.415
168,800,800.096,808.415
169,800,808.464,815.346
170,800,808.464,815.346
171,800,808.465,815.346
172,800,808.465,815.346
173,800,808.465,815.346
174,800,808.466,815.346
175,800,808.466,815.346
176,800,808.466,815.346
177,800,815.425,825.453
178,800,815.426,825.453
179,800,815.426,825.453
180,800,815.427,825.453
181,900,900.114,907.03
182,900,900.115,907.03
183,900,900.115,907.03
184,900,900.115,907.03
185,900,900.115,907.03
186,900,900.116,907.03
187,900,900.116,907.03
188,900,900.116,907.03
189,900,907.078,914.141
190,900,907.079,914.141
191,900,907.079,914.141
192,900,907.079,914.141
193,900,907.08,914.141
194,900,907.08,914.141
195,900,907.08,914.141
196,900,907.08,914.141
197,900,914.211,920.999
198,900,914.212,920.999
199,900,914.212,920.999
200,900,914.213,920.999
