index,planned_ns,completed_ns,completed_consumers,expected_consumers,outcome
91,230120893730,230185644309,1,1,1
92,230125893730,230191505885,1,1,1
93,230130893730,230197403112,1,1,1
94,230135893730,230203448131,1,1,1
95,230140893730,230208963048,1,1,1
96,230145893730,230214707954,1,1,1
97,230150893730,230220874218,1,1,1
98,230155893730,230226493743,1,1,1
99,230160893730,230232476974,1,1,1
100,230165893730,230238670655,1,1,1
101,230170893730,230244840000,1,1,1
102,230175893730,230250817505,1,1,1
103,230180893730,230256797955,1,1,1
104,230185893730,230263074267,1,1,1
105,230190893730,230269229402,1,1,1
106,230195893730,230275891414,1,1,1
107,230200893730,230281492347,1,1,1
108,230205893730,230287817666,1,1,1
109,230210893730,230293442661,1,1,1
110,230215893730,230299215657,1,1,1
111,230220893730,230305927946,1,1,1
112,230225893730,230311747756,1,1,1
113,230230893730,230318620227,1,1,1
114,230235893730,230324968462,1,1,1
115,230240893730,230331217306,1,1,1
116,230245893730,230337047328,1,1,1
117,230250893730,230343475010,1,1,1
118,230255893730,230349314276,1,1,1
119,230260893730,230355554995,1,1,1
120,230265893730,230360998830,1,1,1
121,230270893730,230367017456,1,1,1
122,230275893730,230373130212,1,1,1
123,230280893730,230378688042,1,1,1
124,230285893730,230385881182,1,1,1
125,230290893730,230391777999,1,1,1
126,230295893730,230397537497,1,1,1
127,230300893730,230403365060,1,1,1
128,230305893730,230411029744,1,1,1
129,230310893730,230416513021,1,1,1
130,230315893730,230423281250,1,1,1
131,230320893730,230428869845,1,1,1
132,230325893730,230434781277,1,1,1
133,230330893730,230440981350,1,1,1
134,230335893730,230446560754,1,1,1
135,230340893730,230452550910,1,1,1
136,230345893730,230458675937,1,1,1
137,230350893730,230464624139,1,1,1
138,230355893730,230471077177,1,1,1
139,230360893730,230477224796,1,1,1
140,230365893730,230482851225,1,1,1
141,230370893730,230489271323,1,1,1
142,230375893730,230495662022,1,1,1
143,230380893730,230501563239,1,1,1
144,230385893730,230507550633,1,1,1
145,230390893730,230513739065,1,1,1
146,230395893730,230520565960,1,1,1
147,230400893730,230526520168,1,1,1
148,230405893730,230532961156,1,1,1
149,230410893730,230538751732,1,1,1
150,230415893730,230544639240,1,1,1
151,230420893730,230549603874,1,1,1
152,230425893730,230554792851,1,1,1
153,230430893730,230561188941,1,1,1
154,230435893730,230566861059,1,1,1
155,230440893730,230573150756,1,1,1
156,230445893730,230578779353,1,1,1
157,230450893730,230584763117,1,1,1
158,230455893730,230590384960,1,1,1
159,230460893730,230595815614,1,1,1
160,230465893730,230602223344,1,1,1
161,230470893730,230608499253,1,1,1
162,230475893730,230614326588,1,1,1
163,230480893730,230620806826,1,1,1
164,230485893730,230626637520,1,1,1
165,230490893730,230632669081,1,1,1
166,230495893730,230638248797,1,1,1
167,230500893730,230644250143,1,1,1
168,230505893730,230650310076,1,1,1
169,230510893730,230656150986,1,1,1
170,230515893730,230661886862,1,1,1
171,230520893730,230667745032,1,1,1
172,230525893730,230673465072,1,1,1
173,230530893730,230679564319,1,1,1
174,230535893730,230685636683,1,1,1
175,230540893730,230691190749,1,1,1
176,230545893730,230697337073,1,1,1
177,230550893730,230703391545,1,1,1
178,230555893730,230709517066,1,1,1
179,230560893730,230715521623,1,1,1
180,230565893730,230721368827,1,1,1
181,230570893730,230727631440,1,1,1
182,230575893730,230733116914,1,1,1
183,230580893730,230738935960,1,1,1
184,230585893730,230744647087,1,1,1
185,230590893730,230750247888,1,1,1
186,230595893730,230755996136,1,1,1
187,230600893730,230761757368,1,1,1
188,230605893730,230767776824,1,1,1
189,230610893730,230773694879,1,1,1
190,230615893730,230779677489,1,1,1
191,230620893730,230785874719,1,1,1
192,230625893730,230791809421,1,1,1
193,230630893730,230798177042,1,1,1
194,230635893730,230804321801,1,1,1
195,230640893730,230809651240,1,1,1
196,230645893730,230815804235,1,1,1
197,230650893730,230822588613,1,1,1
198,230655893730,230828623361,1,1,1
199,230660893730,230834629722,1,1,1
200,230665893730,230839697011,1,1,1
201,230670893730,230845621320,1,1,1
202,230675893730,230851296030,1,1,1
203,230680893730,230857874102,1,1,1
204,230685893730,230863855693,1,1,1
205,230690893730,230869811738,1,1,1
206,230695893730,230875499208,1,1,1
207,230700893730,230881568198,1,1,1
208,230705893730,230887782581,1,1,1
209,230710893730,230893465937,1,1,1
210,230715893730,230899193161,1,1,1
211,230720893730,230904747360,1,1,1
212,230725893730,230910304612,1,1,1
213,230730893730,230916262461,1,1,1
214,230735893730,230922245098,1,1,1
215,230740893730,230928118258,1,1,1
216,230745893730,230933851913,1,1,1
217,230750893730,230940316382,1,1,1
218,230755893730,230945994124,1,1,1
219,230760893730,230951511449,1,1,1
220,230765893730,230958175221,1,1,1
221,230770893730,230964003269,1,1,1
222,230775893730,230970025122,1,1,1
223,230780893730,230975863268,1,1,1
224,230785893730,230981399364,1,1,1
225,230790893730,230987470411,1,1,1
226,230795893730,230993383779,1,1,1
227,230800893730,230998860736,1,1,1
228,230805893730,231004682768,1,1,1
229,230810893730,231010695759,1,1,1
230,230815893730,231016137298,1,1,1
231,230820893730,231021976007,1,1,1
232,230825893730,231027862240,1,1,1
233,230830893730,231033267425,1,1,1
234,230835893730,231039513062,1,1,1
235,230840893730,231045816791,1,1,1
236,230845893730,231051529273,1,1,1
237,230850893730,231057786213,1,1,1
238,230855893730,231063258186,1,1,1
239,230860893730,231068936248,1,1,1
240,230865893730,231074642185,1,1,1
241,230870893730,231079793402,1,1,1
242,230875893730,231086064147,1,1,1
243,230880893730,231091759916,1,1,1
244,230885893730,231097780588,1,1,1
245,230890893730,231103554587,1,1,1
246,230895893730,231109094798,1,1,1
247,230900893730,231114642875,1,1,1
248,230905893730,231120513007,1,1,1
249,230910893730,231126473484,1,1,1
250,230915893730,231132798437,1,1,1
251,230920893730,231138487331,1,1,1
252,230925893730,231144401871,1,1,1
253,230930893730,231149645054,1,1,1
254,230935893730,231155110924,1,1,1
255,230940893730,231161296738,1,1,1
256,230945893730,231167159590,1,1,1
257,230950893730,231173573967,1,1,1
258,230955893730,231178963125,1,1,1
259,230960893730,231184533007,1,1,1
260,230965893730,231190490001,1,1,1
261,230970893730,231196259313,1,1,1
262,230975893730,231202161559,1,1,1
263,230980893730,231208497403,1,1,1
264,230985893730,231213931483,1,1,1
265,230990893730,231219798146,1,1,1
266,230995893730,231225892937,1,1,1
267,231000893730,231231575312,1,1,1
268,231005893730,231237825070,1,1,1
269,231010893730,231243449346,1,1,1
270,231015893730,231250140121,1,1,1
271,231020893730,231257329727,1,1,1
272,231025893730,231264384238,1,1,1
273,231030893730,231271383087,1,1,1
274,231035893730,231277914220,1,1,1
275,231040893730,231283639239,1,1,1
276,231045893730,231289815372,1,1,1
277,231050893730,231296100255,1,1,1
278,231055893730,231302152542,1,1,1
279,231060893730,231308298279,1,1,1
280,231065893730,231313885584,1,1,1
281,231070893730,231320221892,1,1,1
282,231075893730,231326245186,1,1,1
283,231080893730,231332490196,1,1,1
284,231085893730,231338253970,1,1,1
285,231090893730,231344676164,1,1,1
286,231095893730,231351086931,1,1,1
287,231100893730,231357780356,1,1,1
288,231105893730,231363266646,1,1,1
289,231110893730,231368849860,1,1,1
290,231115893730,231374686411,1,1,1
291,231120893730,231380150744,1,1,1
292,231125893730,231386716031,1,1,1
293,231130893730,231393344458,1,1,1
294,231135893730,231399410628,1,1,1
295,231140893730,231405053224,1,1,1
296,231145893730,231410812006,1,1,1
297,231150893730,231416402658,1,1,1
298,231155893730,231422635062,1,1,1
299,231160893730,231428642104,1,1,1
300,231165893730,231435310883,1,1,1
301,231170893730,231440943418,1,1,1
302,231175893730,231446790347,1,1,1
303,231180893730,231452330937,1,1,1
304,231185893730,231458423842,1,1,1
305,231190893730,231463844497,1,1,1
306,231195893730,231469902710,1,1,1
307,231200893730,231477119932,1,1,1
308,231205893730,231483124274,1,1,1
309,231210893730,231489474209,1,1,1
310,231215893730,231495548320,1,1,1
311,231220893730,231501068675,1,1,1
312,231225893730,231507553202,1,1,1
313,231230893730,231513295790,1,1,1
314,231235893730,231518960987,1,1,1
315,231240893730,231525358094,1,1,1
316,231245893730,231531019962,1,1,1
317,231250893730,231537146279,1,1,1
318,231255893730,231542813091,1,1,1
319,231260893730,231548508911,1,1,1
320,231265893730,231554078767,1,1,1
321,231270893730,231559686130,1,1,1
322,231275893730,231565645233,1,1,1
323,231280893730,231571628070,1,1,1
324,231285893730,231577595916,1,1,1
325,231290893730,231583529367,1,1,1
326,231295893730,231589507745,1,1,1
327,231300893730,231594663720,1,1,1
328,231305893730,231600378120,1,1,1
329,231310893730,231606399764,1,1,1
330,231315893730,231612761646,1,1,1
331,231320893730,231618182511,1,1,1
332,231325893730,231624069589,1,1,1
333,231330893730,231629517557,1,1,1
334,231335893730,231634625316,1,1,1
335,231340893730,231640944485,1,1,1
336,231345893730,231646604475,1,1,1
337,231350893730,231652770398,1,1,1
338,231355893730,231658890530,1,1,1
339,231360893730,231665600426,1,1,1
340,231365893730,231671643605,1,1,1
341,231370893730,231677685605,1,1,1
342,231375893730,231683477993,1,1,1
343,231380893730,231689374700,1,1,1
344,231385893730,231695179643,1,1,1
345,231390893730,231700652098,1,1,1
346,231395893730,231706296490,1,1,1
347,231400893730,231711758243,1,1,1
348,231405893730,231717734202,1,1,1
349,231410893730,231723515185,1,1,1
350,231415893730,231729040132,1,1,1
351,231420893730,231734730976,1,1,1
352,231425893730,231740546820,1,1,1
353,231430893730,231746398773,1,1,1
354,231435893730,231752197080,1,1,1
355,231440893730,231758015773,1,1,1
356,231445893730,231763790017,1,1,1
357,231450893730,231769240140,1,1,1
358,231455893730,231776700759,1,1,1
359,231460893730,231782802750,1,1,1
360,231465893730,231788421300,1,1,1
361,231470893730,231794095163,1,1,1
362,231475893730,231799506159,1,1,1
363,231480893730,231804917507,1,1,1
364,231485893730,231810838638,1,1,1
365,231490893730,231816468402,1,1,1
366,231495893730,231822422789,1,1,1
367,231500893730,231828489965,1,1,1
368,231505893730,231834467832,1,1,1
369,231510893730,231840183022,1,1,1
370,231515893730,231846379600,1,1,1
371,231520893730,231852459011,1,1,1
372,231525893730,231859015188,1,1,1
373,231530893730,231864738953,1,1,1
374,231535893730,231871456454,1,1,1
375,231540893730,231877529101,1,1,1
376,231545893730,231883475518,1,1,1
377,231550893730,231890038727,1,1,1
378,231555893730,231896259512,1,1,1
379,231560893730,231901702928,1,1,1
380,231565893730,231907187913,1,1,1
381,231570893730,231912889425,1,1,1
382,231575893730,231918449965,1,1,1
383,231580893730,231924094325,1,1,1
384,231585893730,231929898273,1,1,1
385,231590893730,231935641847,1,1,1
386,231595893730,231941199039,1,1,1
387,231600893730,231946977827,1,1,1
388,231605893730,231952374217,1,1,1
389,231610893730,231958093786,1,1,1
390,231615893730,231963806650,1,1,1
391,231620893730,231969188071,1,1,1
392,231625893730,231975292143,1,1,1
393,231630893730,231980703521,1,1,1
394,231635893730,231986278652,1,1,1
395,231640893730,231992240266,1,1,1
396,231645893730,231997700071,1,1,1
397,231650893730,232003223716,1,1,1
398,231655893730,232008627180,1,1,1
399,231660893730,232014394926,1,1,1
