index,planned_ns,started_ns,prepared_ns,publication_started_ns,completed_ns,checkpoint_confirmed_by_ns,outcome,sequence,epoch,version,proof,value_ms,verified_ms,received_ms,price,quantity,checksum,gap,time_known,seal
0,18756453313,18757998261,0,0,18798551541,18798551541,1,2,1,2,2,1,1,1,102,2,3405517392,0,1,15739329941083173786
1,18956453313,18956738945,0,0,19046531129,19046531129,1,3,1,3,3,200,200,200,103,3,3405582928,0,1,11360549163515820340
2,19156453313,19156630112,0,0,19219483680,19219483680,1,4,1,4,4,400,400,400,104,4,3405386328,0,1,13882734872147665779
3,19356453313,19356829855,0,0,19411539997,19411539997,1,5,1,5,5,600,600,600,105,5,3405451864,0,1,11285214504928271098
4,19556453313,19556741618,0,0,19635179334,19635179334,1,6,1,6,6,800,800,800,106,6,3405255256,0,1,16053459004650634777
5,19756453313,19756709518,0,0,19845568701,19845568701,1,7,1,7,7,1000,1000,1000,107,7,3405320792,0,1,6773743824786951824
6,19956453313,19956602295,0,0,20018631570,20018631570,1,8,1,8,8,1200,1200,1200,108,8,3405124176,0,1,11076928842642903903
7,20156453313,20156676376,0,0,20199747655,20199747655,1,9,1,9,9,1400,1400,1400,109,9,3405189712,0,1,7142343869403189366
8,20356453313,20356681311,0,0,20444444652,20444444652,1,10,1,10,10,1600,1600,1600,110,10,3404993104,0,1,6197908508076442757
9,20556453313,20556691400,0,0,20617442598,20617442598,1,11,1,11,11,1800,1800,1800,111,11,3405058640,0,1,773068371793357788
